Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","586","Pakistan","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","3065.72","X","Figure from external organization",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2010","2010","1000 ha","1407.87","X","Figure from external organization",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2011","2011","1000 ha","1380.762","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2012","2012","1000 ha","1353.654","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2013","2013","1000 ha","1326.546","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2014","2014","1000 ha","1299.438","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2015","2015","1000 ha","1272.33","X","Figure from external organization",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2016","2016","1000 ha","1262.924","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2017","2017","1000 ha","1253.518","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2018","2018","1000 ha","1244.112","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2019","2019","1000 ha","1234.706","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2020","2020","1000 ha","1225.3","X","Figure from external organization",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2021","2021","1000 ha","1222.706","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2022","2022","1000 ha","1220.112","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2023","2023","1000 ha","1217.518","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2024","2024","1000 ha","1214.924","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6714","Primary Forest","2025","2025","1000 ha","1212.33","X","Figure from external organization",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2010","2010","1000 ha","108.5","X","Figure from external organization",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2011","2011","1000 ha","108.848","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2012","2012","1000 ha","109.196","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2013","2013","1000 ha","109.544","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2014","2014","1000 ha","109.892","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2015","2015","1000 ha","110.24","X","Figure from external organization",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2016","2016","1000 ha","111.752","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2017","2017","1000 ha","113.264","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2018","2018","1000 ha","114.776","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2019","2019","1000 ha","116.288","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2020","2020","1000 ha","117.8","X","Figure from external organization",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2021","2021","1000 ha","119.588","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2022","2022","1000 ha","121.376","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2023","2023","1000 ha","123.164","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2024","2024","1000 ha","124.952","I","Value imputed by a receiving agency",""
"RL","Land Use","586","Pakistan","5110","Area","6716","Planted Forest","2025","2025","1000 ha","126.74","X","Figure from external organization",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2010","2010","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2011","2011","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2012","2012","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2013","2013","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2014","2014","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2015","2015","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2016","2016","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2017","2017","1000 ha","46","A","Official figure",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2018","2018","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2019","2019","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2020","2020","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2021","2021","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2022","2022","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6600","Country area","2023","2023","1000 ha","46","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2010","2010","1000 ha","40.56","X","Figure from external organization",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2011","2011","1000 ha","40.646","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2012","2012","1000 ha","40.732","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2013","2013","1000 ha","40.818","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2014","2014","1000 ha","40.904","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2015","2015","1000 ha","40.99","X","Figure from external organization",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2016","2016","1000 ha","41.076","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2017","2017","1000 ha","41.162","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2018","2018","1000 ha","41.248","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2019","2019","1000 ha","41.334","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2020","2020","1000 ha","41.42","X","Figure from external organization",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2021","2021","1000 ha","41.51","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2022","2022","1000 ha","41.6","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2023","2023","1000 ha","41.69","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2024","2024","1000 ha","41.78","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6646","Forest land","2025","2025","1000 ha","41.87","X","Figure from external organization",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","20.28","X","Figure from external organization",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","20.322","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","20.364","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","20.406","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","20.448","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","20.49","X","Figure from external organization",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2016","2016","1000 ha","20.534","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2017","2017","1000 ha","20.578","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2018","2018","1000 ha","20.622","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2019","2019","1000 ha","20.666","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","20.71","X","Figure from external organization",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","20.756","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","20.802","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","20.848","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","20.894","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","20.94","X","Figure from external organization",""
"RL","Land Use","585","Palau","5110","Area","6714","Primary Forest","2010","2010","1000 ha","7.06","X","Figure from external organization",""
"RL","Land Use","585","Palau","5110","Area","6714","Primary Forest","2011","2011","1000 ha","7.194","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6714","Primary Forest","2012","2012","1000 ha","7.328","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6714","Primary Forest","2013","2013","1000 ha","7.462","I","Value imputed by a receiving agency",""
"RL","Land Use","585","Palau","5110","Area","6714","Primary Forest","2014","2014","1000 ha","7.596","I","Value imputed by a receiving agency",""
